,Total CFU,HI,Type,ContType,Mass
6,145.0,11.0,Baseline,Uniform,Baseline
7,82.0,11.0,Baseline,Uniform,Baseline
8,528.0,11.0,Baseline,Uniform,Baseline
9,371.0,11.0,Baseline,Uniform,Baseline
10,822.0,11.0,Baseline,Uniform,Baseline
11,83.0,11.0,Baseline,Uniform,Baseline
12,1455.0,11.0,Baseline,Uniform,Baseline
13,101.0,11.0,Baseline,Uniform,Baseline
14,31.0,11.0,Baseline,Uniform,Baseline
15,58.0,11.0,Baseline,Uniform,Baseline
16,607.0,11.0,Baseline,Uniform,Baseline
17,58.0,11.0,Baseline,Uniform,Baseline
18,85.0,11.0,Baseline,Uniform,Baseline
19,685.0,11.0,Baseline,Uniform,Baseline
20,997.0,11.0,Baseline,Uniform,Baseline
21,742.0,11.0,Baseline,Uniform,Baseline
22,50.0,11.0,Baseline,Uniform,Baseline
23,165.0,11.0,Baseline,Uniform,Baseline
24,66.0,11.0,Baseline,Uniform,Baseline
25,30.0,11.0,Baseline,Uniform,Baseline
26,186.0,11.0,Baseline,Uniform,Baseline
27,259.0,11.0,Baseline,Uniform,Baseline
28,2410.0,11.0,Baseline,Uniform,Baseline
29,592.0,11.0,Baseline,Uniform,Baseline
30,461.0,11.0,Baseline,Uniform,Baseline
31,215.0,11.0,Baseline,Uniform,Baseline
32,83.0,11.0,Baseline,Uniform,Baseline
33,539.0,11.0,Baseline,Uniform,Baseline
34,40.0,11.0,Baseline,Uniform,Baseline
35,1457.0,11.0,Baseline,Uniform,Baseline
36,67.0,11.0,Baseline,Uniform,Baseline
37,869.0,11.0,Baseline,Uniform,Baseline
38,70.0,11.0,Baseline,Uniform,Baseline
39,612.0,11.0,Baseline,Uniform,Baseline
40,258.0,11.0,Baseline,Uniform,Baseline
41,480.0,11.0,Baseline,Uniform,Baseline
42,74.0,11.0,Baseline,Uniform,Baseline
43,22.0,11.0,Baseline,Uniform,Baseline
44,630.0,11.0,Baseline,Uniform,Baseline
45,218.0,11.0,Baseline,Uniform,Baseline
46,94.0,11.0,Baseline,Uniform,Baseline
47,599.0,11.0,Baseline,Uniform,Baseline
48,139.0,11.0,Baseline,Uniform,Baseline
49,149.0,11.0,Baseline,Uniform,Baseline
0,1042.0,12.0,Baseline,Uniform,Baseline
1,768.0,12.0,Baseline,Uniform,Baseline
2,50.0,12.0,Baseline,Uniform,Baseline
3,166.0,12.0,Baseline,Uniform,Baseline
4,57.0,12.0,Baseline,Uniform,Baseline
5,31.0,12.0,Baseline,Uniform,Baseline
6,176.0,12.0,Baseline,Uniform,Baseline
7,245.0,12.0,Baseline,Uniform,Baseline
8,2417.0,12.0,Baseline,Uniform,Baseline
9,558.0,12.0,Baseline,Uniform,Baseline
10,398.0,12.0,Baseline,Uniform,Baseline
11,199.0,12.0,Baseline,Uniform,Baseline
12,86.0,12.0,Baseline,Uniform,Baseline
13,582.0,12.0,Baseline,Uniform,Baseline
14,30.0,12.0,Baseline,Uniform,Baseline
15,1481.0,12.0,Baseline,Uniform,Baseline
16,54.0,12.0,Baseline,Uniform,Baseline
17,848.0,12.0,Baseline,Uniform,Baseline
18,86.0,12.0,Baseline,Uniform,Baseline
19,562.0,12.0,Baseline,Uniform,Baseline
20,250.0,12.0,Baseline,Uniform,Baseline
21,486.0,12.0,Baseline,Uniform,Baseline
22,109.0,12.0,Baseline,Uniform,Baseline
23,20.0,12.0,Baseline,Uniform,Baseline
24,664.0,12.0,Baseline,Uniform,Baseline
25,193.0,12.0,Baseline,Uniform,Baseline
26,100.0,12.0,Baseline,Uniform,Baseline
27,617.0,12.0,Baseline,Uniform,Baseline
28,187.0,12.0,Baseline,Uniform,Baseline
29,148.0,12.0,Baseline,Uniform,Baseline
30,524.0,12.0,Baseline,Uniform,Baseline
31,255.0,12.0,Baseline,Uniform,Baseline
32,320.0,12.0,Baseline,Uniform,Baseline
33,247.0,12.0,Baseline,Uniform,Baseline
34,343.0,12.0,Baseline,Uniform,Baseline
35,264.0,12.0,Baseline,Uniform,Baseline
36,196.0,12.0,Baseline,Uniform,Baseline
37,75.0,12.0,Baseline,Uniform,Baseline
38,201.0,12.0,Baseline,Uniform,Baseline
39,108.0,12.0,Baseline,Uniform,Baseline
40,208.0,12.0,Baseline,Uniform,Baseline
41,740.0,12.0,Baseline,Uniform,Baseline
42,785.0,12.0,Baseline,Uniform,Baseline
43,146.0,12.0,Baseline,Uniform,Baseline
44,1814.0,12.0,Baseline,Uniform,Baseline
45,63.0,12.0,Baseline,Uniform,Baseline
46,66.0,12.0,Baseline,Uniform,Baseline
47,66.0,12.0,Baseline,Uniform,Baseline
48,343.0,12.0,Baseline,Uniform,Baseline
49,555.0,12.0,Baseline,Uniform,Baseline
0,232.0,13.0,Baseline,Uniform,Baseline
1,510.0,13.0,Baseline,Uniform,Baseline
2,88.0,13.0,Baseline,Uniform,Baseline
3,31.0,13.0,Baseline,Uniform,Baseline
4,662.0,13.0,Baseline,Uniform,Baseline
5,246.0,13.0,Baseline,Uniform,Baseline
6,89.0,13.0,Baseline,Uniform,Baseline
7,594.0,13.0,Baseline,Uniform,Baseline
8,168.0,13.0,Baseline,Uniform,Baseline
9,150.0,13.0,Baseline,Uniform,Baseline
10,489.0,13.0,Baseline,Uniform,Baseline
11,223.0,13.0,Baseline,Uniform,Baseline
12,315.0,13.0,Baseline,Uniform,Baseline
13,244.0,13.0,Baseline,Uniform,Baseline
14,363.0,13.0,Baseline,Uniform,Baseline
15,267.0,13.0,Baseline,Uniform,Baseline
16,203.0,13.0,Baseline,Uniform,Baseline
17,84.0,13.0,Baseline,Uniform,Baseline
18,178.0,13.0,Baseline,Uniform,Baseline
19,98.0,13.0,Baseline,Uniform,Baseline
20,191.0,13.0,Baseline,Uniform,Baseline
21,715.0,13.0,Baseline,Uniform,Baseline
22,753.0,13.0,Baseline,Uniform,Baseline
23,133.0,13.0,Baseline,Uniform,Baseline
24,1818.0,13.0,Baseline,Uniform,Baseline
25,54.0,13.0,Baseline,Uniform,Baseline
26,61.0,13.0,Baseline,Uniform,Baseline
27,63.0,13.0,Baseline,Uniform,Baseline
28,312.0,13.0,Baseline,Uniform,Baseline
29,542.0,13.0,Baseline,Uniform,Baseline
30,906.0,13.0,Baseline,Uniform,Baseline
31,115.0,13.0,Baseline,Uniform,Baseline
32,278.0,13.0,Baseline,Uniform,Baseline
33,1365.0,13.0,Baseline,Uniform,Baseline
34,258.0,13.0,Baseline,Uniform,Baseline
35,240.0,13.0,Baseline,Uniform,Baseline
36,14.0,13.0,Baseline,Uniform,Baseline
37,649.0,13.0,Baseline,Uniform,Baseline
38,252.0,13.0,Baseline,Uniform,Baseline
39,68.0,13.0,Baseline,Uniform,Baseline
40,205.0,13.0,Baseline,Uniform,Baseline
41,131.0,13.0,Baseline,Uniform,Baseline
42,103.0,13.0,Baseline,Uniform,Baseline
43,648.0,13.0,Baseline,Uniform,Baseline
44,76.0,13.0,Baseline,Uniform,Baseline
45,48.0,13.0,Baseline,Uniform,Baseline
46,673.0,13.0,Baseline,Uniform,Baseline
47,1777.0,13.0,Baseline,Uniform,Baseline
48,228.0,13.0,Baseline,Uniform,Baseline
49,291.0,13.0,Baseline,Uniform,Baseline
0,154.0,14.0,Baseline,Uniform,Baseline
1,707.0,14.0,Baseline,Uniform,Baseline
2,785.0,14.0,Baseline,Uniform,Baseline
3,150.0,14.0,Baseline,Uniform,Baseline
4,1823.0,14.0,Baseline,Uniform,Baseline
5,53.0,14.0,Baseline,Uniform,Baseline
6,62.0,14.0,Baseline,Uniform,Baseline
7,65.0,14.0,Baseline,Uniform,Baseline
8,310.0,14.0,Baseline,Uniform,Baseline
9,558.0,14.0,Baseline,Uniform,Baseline
10,906.0,14.0,Baseline,Uniform,Baseline
11,134.0,14.0,Baseline,Uniform,Baseline
12,257.0,14.0,Baseline,Uniform,Baseline
13,1318.0,14.0,Baseline,Uniform,Baseline
14,245.0,14.0,Baseline,Uniform,Baseline
15,229.0,14.0,Baseline,Uniform,Baseline
16,13.0,14.0,Baseline,Uniform,Baseline
17,633.0,14.0,Baseline,Uniform,Baseline
18,267.0,14.0,Baseline,Uniform,Baseline
19,85.0,14.0,Baseline,Uniform,Baseline
20,245.0,14.0,Baseline,Uniform,Baseline
21,134.0,14.0,Baseline,Uniform,Baseline
22,125.0,14.0,Baseline,Uniform,Baseline
23,661.0,14.0,Baseline,Uniform,Baseline
24,87.0,14.0,Baseline,Uniform,Baseline
25,38.0,14.0,Baseline,Uniform,Baseline
26,659.0,14.0,Baseline,Uniform,Baseline
27,1755.0,14.0,Baseline,Uniform,Baseline
28,235.0,14.0,Baseline,Uniform,Baseline
29,276.0,14.0,Baseline,Uniform,Baseline
30,1629.0,14.0,Baseline,Uniform,Baseline
31,2354.0,14.0,Baseline,Uniform,Baseline
32,1097.0,14.0,Baseline,Uniform,Baseline
33,180.0,14.0,Baseline,Uniform,Baseline
34,741.0,14.0,Baseline,Uniform,Baseline
35,2761.0,14.0,Baseline,Uniform,Baseline
36,450.0,14.0,Baseline,Uniform,Baseline
37,658.0,14.0,Baseline,Uniform,Baseline
38,4156.0,14.0,Baseline,Uniform,Baseline
39,109.0,14.0,Baseline,Uniform,Baseline
40,1803.0,14.0,Baseline,Uniform,Baseline
41,134.0,14.0,Baseline,Uniform,Baseline
42,706.0,14.0,Baseline,Uniform,Baseline
43,1736.0,14.0,Baseline,Uniform,Baseline
44,266.0,14.0,Baseline,Uniform,Baseline
45,57.0,14.0,Baseline,Uniform,Baseline
46,320.0,14.0,Baseline,Uniform,Baseline
47,1182.0,14.0,Baseline,Uniform,Baseline
48,64.0,14.0,Baseline,Uniform,Baseline
49,3424.0,14.0,Baseline,Uniform,Baseline
0,237.0,15.0,Baseline,Uniform,Baseline
1,133.0,15.0,Baseline,Uniform,Baseline
2,125.0,15.0,Baseline,Uniform,Baseline
3,701.0,15.0,Baseline,Uniform,Baseline
4,91.0,15.0,Baseline,Uniform,Baseline
5,45.0,15.0,Baseline,Uniform,Baseline
6,645.0,15.0,Baseline,Uniform,Baseline
7,1852.0,15.0,Baseline,Uniform,Baseline
8,203.0,15.0,Baseline,Uniform,Baseline
9,299.0,15.0,Baseline,Uniform,Baseline
10,1603.0,15.0,Baseline,Uniform,Baseline
11,2253.0,15.0,Baseline,Uniform,Baseline
12,1169.0,15.0,Baseline,Uniform,Baseline
13,168.0,15.0,Baseline,Uniform,Baseline
14,775.0,15.0,Baseline,Uniform,Baseline
15,2752.0,15.0,Baseline,Uniform,Baseline
16,416.0,15.0,Baseline,Uniform,Baseline
17,647.0,15.0,Baseline,Uniform,Baseline
18,3989.0,15.0,Baseline,Uniform,Baseline
19,105.0,15.0,Baseline,Uniform,Baseline
20,1863.0,15.0,Baseline,Uniform,Baseline
21,121.0,15.0,Baseline,Uniform,Baseline
22,695.0,15.0,Baseline,Uniform,Baseline
23,1740.0,15.0,Baseline,Uniform,Baseline
24,286.0,15.0,Baseline,Uniform,Baseline
25,53.0,15.0,Baseline,Uniform,Baseline
26,356.0,15.0,Baseline,Uniform,Baseline
27,1145.0,15.0,Baseline,Uniform,Baseline
28,65.0,15.0,Baseline,Uniform,Baseline
29,3334.0,15.0,Baseline,Uniform,Baseline
30,1861.0,15.0,Baseline,Uniform,Baseline
31,301.0,15.0,Baseline,Uniform,Baseline
32,15.0,15.0,Baseline,Uniform,Baseline
33,54.0,15.0,Baseline,Uniform,Baseline
34,700.0,15.0,Baseline,Uniform,Baseline
35,25.0,15.0,Baseline,Uniform,Baseline
36,33.0,15.0,Baseline,Uniform,Baseline
37,623.0,15.0,Baseline,Uniform,Baseline
38,76.0,15.0,Baseline,Uniform,Baseline
39,51.0,15.0,Baseline,Uniform,Baseline
40,298.0,15.0,Baseline,Uniform,Baseline
41,192.0,15.0,Baseline,Uniform,Baseline
42,335.0,15.0,Baseline,Uniform,Baseline
43,51.0,15.0,Baseline,Uniform,Baseline
44,1318.0,15.0,Baseline,Uniform,Baseline
45,51.0,15.0,Baseline,Uniform,Baseline
46,131.0,15.0,Baseline,Uniform,Baseline
47,337.0,15.0,Baseline,Uniform,Baseline
48,67.0,15.0,Baseline,Uniform,Baseline
49,931.0,15.0,Baseline,Uniform,Baseline
0,1840.0,16.0,Baseline,Uniform,Baseline
1,95.0,16.0,Baseline,Uniform,Baseline
2,686.0,16.0,Baseline,Uniform,Baseline
3,1686.0,16.0,Baseline,Uniform,Baseline
4,302.0,16.0,Baseline,Uniform,Baseline
5,55.0,16.0,Baseline,Uniform,Baseline
6,326.0,16.0,Baseline,Uniform,Baseline
7,1163.0,16.0,Baseline,Uniform,Baseline
8,65.0,16.0,Baseline,Uniform,Baseline
9,3454.0,16.0,Baseline,Uniform,Baseline
10,1758.0,16.0,Baseline,Uniform,Baseline
11,303.0,16.0,Baseline,Uniform,Baseline
12,33.0,16.0,Baseline,Uniform,Baseline
13,85.0,16.0,Baseline,Uniform,Baseline
14,727.0,16.0,Baseline,Uniform,Baseline
15,19.0,16.0,Baseline,Uniform,Baseline
16,54.0,16.0,Baseline,Uniform,Baseline
17,610.0,16.0,Baseline,Uniform,Baseline
18,71.0,16.0,Baseline,Uniform,Baseline
19,41.0,16.0,Baseline,Uniform,Baseline
20,307.0,16.0,Baseline,Uniform,Baseline
21,170.0,16.0,Baseline,Uniform,Baseline
22,304.0,16.0,Baseline,Uniform,Baseline
23,58.0,16.0,Baseline,Uniform,Baseline
24,1255.0,16.0,Baseline,Uniform,Baseline
25,47.0,16.0,Baseline,Uniform,Baseline
26,89.0,16.0,Baseline,Uniform,Baseline
27,374.0,16.0,Baseline,Uniform,Baseline
28,62.0,16.0,Baseline,Uniform,Baseline
29,983.0,16.0,Baseline,Uniform,Baseline
30,420.0,16.0,Baseline,Uniform,Baseline
31,234.0,16.0,Baseline,Uniform,Baseline
32,157.0,16.0,Baseline,Uniform,Baseline
33,233.0,16.0,Baseline,Uniform,Baseline
34,49.0,16.0,Baseline,Uniform,Baseline
35,158.0,16.0,Baseline,Uniform,Baseline
36,92.0,16.0,Baseline,Uniform,Baseline
37,1414.0,16.0,Baseline,Uniform,Baseline
38,301.0,16.0,Baseline,Uniform,Baseline
39,319.0,16.0,Baseline,Uniform,Baseline
40,138.0,16.0,Baseline,Uniform,Baseline
41,751.0,16.0,Baseline,Uniform,Baseline
42,219.0,16.0,Baseline,Uniform,Baseline
43,20.0,16.0,Baseline,Uniform,Baseline
44,541.0,16.0,Baseline,Uniform,Baseline
45,71.0,16.0,Baseline,Uniform,Baseline
46,1129.0,16.0,Baseline,Uniform,Baseline
47,198.0,16.0,Baseline,Uniform,Baseline
48,98.0,16.0,Baseline,Uniform,Baseline
49,468.0,16.0,Baseline,Uniform,Baseline
0,299.0,17.0,Baseline,Uniform,Baseline
1,182.0,17.0,Baseline,Uniform,Baseline
2,322.0,17.0,Baseline,Uniform,Baseline
3,48.0,17.0,Baseline,Uniform,Baseline
4,1238.0,17.0,Baseline,Uniform,Baseline
5,45.0,17.0,Baseline,Uniform,Baseline
6,118.0,17.0,Baseline,Uniform,Baseline
7,368.0,17.0,Baseline,Uniform,Baseline
8,94.0,17.0,Baseline,Uniform,Baseline
9,948.0,17.0,Baseline,Uniform,Baseline
10,421.0,17.0,Baseline,Uniform,Baseline
11,204.0,17.0,Baseline,Uniform,Baseline
12,179.0,17.0,Baseline,Uniform,Baseline
13,235.0,17.0,Baseline,Uniform,Baseline
14,31.0,17.0,Baseline,Uniform,Baseline
15,159.0,17.0,Baseline,Uniform,Baseline
16,108.0,17.0,Baseline,Uniform,Baseline
17,1370.0,17.0,Baseline,Uniform,Baseline
18,297.0,17.0,Baseline,Uniform,Baseline
19,322.0,17.0,Baseline,Uniform,Baseline
20,150.0,17.0,Baseline,Uniform,Baseline
21,763.0,17.0,Baseline,Uniform,Baseline
22,207.0,17.0,Baseline,Uniform,Baseline
23,18.0,17.0,Baseline,Uniform,Baseline
24,557.0,17.0,Baseline,Uniform,Baseline
25,56.0,17.0,Baseline,Uniform,Baseline
26,1063.0,17.0,Baseline,Uniform,Baseline
27,150.0,17.0,Baseline,Uniform,Baseline
28,107.0,17.0,Baseline,Uniform,Baseline
29,499.0,17.0,Baseline,Uniform,Baseline
30,154.0,17.0,Baseline,Uniform,Baseline
31,641.0,17.0,Baseline,Uniform,Baseline
32,106.0,17.0,Baseline,Uniform,Baseline
33,111.0,17.0,Baseline,Uniform,Baseline
34,653.0,17.0,Baseline,Uniform,Baseline
35,726.0,17.0,Baseline,Uniform,Baseline
36,117.0,17.0,Baseline,Uniform,Baseline
37,305.0,17.0,Baseline,Uniform,Baseline
38,364.0,17.0,Baseline,Uniform,Baseline
39,1015.0,17.0,Baseline,Uniform,Baseline
40,70.0,17.0,Baseline,Uniform,Baseline
41,133.0,17.0,Baseline,Uniform,Baseline
42,222.0,17.0,Baseline,Uniform,Baseline
43,222.0,17.0,Baseline,Uniform,Baseline
44,60.0,17.0,Baseline,Uniform,Baseline
45,2587.0,17.0,Baseline,Uniform,Baseline
46,237.0,17.0,Baseline,Uniform,Baseline
47,317.0,17.0,Baseline,Uniform,Baseline
48,250.0,17.0,Baseline,Uniform,Baseline
49,70.0,17.0,Baseline,Uniform,Baseline
0,151.0,18.0,Baseline,Uniform,Baseline
1,768.0,18.0,Baseline,Uniform,Baseline
2,267.0,18.0,Baseline,Uniform,Baseline
3,17.0,18.0,Baseline,Uniform,Baseline
4,531.0,18.0,Baseline,Uniform,Baseline
5,74.0,18.0,Baseline,Uniform,Baseline
6,1147.0,18.0,Baseline,Uniform,Baseline
7,176.0,18.0,Baseline,Uniform,Baseline
8,108.0,18.0,Baseline,Uniform,Baseline
9,490.0,18.0,Baseline,Uniform,Baseline
10,161.0,18.0,Baseline,Uniform,Baseline
11,608.0,18.0,Baseline,Uniform,Baseline
12,95.0,18.0,Baseline,Uniform,Baseline
13,99.0,18.0,Baseline,Uniform,Baseline
14,663.0,18.0,Baseline,Uniform,Baseline
15,689.0,18.0,Baseline,Uniform,Baseline
16,119.0,18.0,Baseline,Uniform,Baseline
17,329.0,18.0,Baseline,Uniform,Baseline
18,378.0,18.0,Baseline,Uniform,Baseline
19,972.0,18.0,Baseline,Uniform,Baseline
20,65.0,18.0,Baseline,Uniform,Baseline
21,125.0,18.0,Baseline,Uniform,Baseline
22,225.0,18.0,Baseline,Uniform,Baseline
23,244.0,18.0,Baseline,Uniform,Baseline
24,49.0,18.0,Baseline,Uniform,Baseline
25,2626.0,18.0,Baseline,Uniform,Baseline
26,214.0,18.0,Baseline,Uniform,Baseline
27,275.0,18.0,Baseline,Uniform,Baseline
28,231.0,18.0,Baseline,Uniform,Baseline
29,77.0,18.0,Baseline,Uniform,Baseline
30,52.0,18.0,Baseline,Uniform,Baseline
31,12.0,18.0,Baseline,Uniform,Baseline
32,984.0,18.0,Baseline,Uniform,Baseline
33,551.0,18.0,Baseline,Uniform,Baseline
34,153.0,18.0,Baseline,Uniform,Baseline
35,1348.0,18.0,Baseline,Uniform,Baseline
36,181.0,18.0,Baseline,Uniform,Baseline
37,595.0,18.0,Baseline,Uniform,Baseline
38,215.0,18.0,Baseline,Uniform,Baseline
39,46.0,18.0,Baseline,Uniform,Baseline
40,156.0,18.0,Baseline,Uniform,Baseline
41,95.0,18.0,Baseline,Uniform,Baseline
42,1330.0,18.0,Baseline,Uniform,Baseline
43,19.0,18.0,Baseline,Uniform,Baseline
44,171.0,18.0,Baseline,Uniform,Baseline
45,1150.0,18.0,Baseline,Uniform,Baseline
46,226.0,18.0,Baseline,Uniform,Baseline
47,1992.0,18.0,Baseline,Uniform,Baseline
48,11.0,18.0,Baseline,Uniform,Baseline
49,79.0,18.0,Baseline,Uniform,Baseline
0,60.0,19.0,Baseline,Uniform,Baseline
1,132.0,19.0,Baseline,Uniform,Baseline
2,233.0,19.0,Baseline,Uniform,Baseline
3,244.0,19.0,Baseline,Uniform,Baseline
4,61.0,19.0,Baseline,Uniform,Baseline
5,2583.0,19.0,Baseline,Uniform,Baseline
6,244.0,19.0,Baseline,Uniform,Baseline
7,293.0,19.0,Baseline,Uniform,Baseline
8,237.0,19.0,Baseline,Uniform,Baseline
9,53.0,19.0,Baseline,Uniform,Baseline
10,53.0,19.0,Baseline,Uniform,Baseline
11,14.0,19.0,Baseline,Uniform,Baseline
12,1000.0,19.0,Baseline,Uniform,Baseline
13,541.0,19.0,Baseline,Uniform,Baseline
14,119.0,19.0,Baseline,Uniform,Baseline
15,1313.0,19.0,Baseline,Uniform,Baseline
16,163.0,19.0,Baseline,Uniform,Baseline
17,604.0,19.0,Baseline,Uniform,Baseline
18,204.0,19.0,Baseline,Uniform,Baseline
19,62.0,19.0,Baseline,Uniform,Baseline
20,168.0,19.0,Baseline,Uniform,Baseline
21,92.0,19.0,Baseline,Uniform,Baseline
22,1383.0,19.0,Baseline,Uniform,Baseline
23,27.0,19.0,Baseline,Uniform,Baseline
24,158.0,19.0,Baseline,Uniform,Baseline
25,1192.0,19.0,Baseline,Uniform,Baseline
26,272.0,19.0,Baseline,Uniform,Baseline
27,1905.0,19.0,Baseline,Uniform,Baseline
28,16.0,19.0,Baseline,Uniform,Baseline
29,89.0,19.0,Baseline,Uniform,Baseline
30,183.0,19.0,Baseline,Uniform,Baseline
31,289.0,19.0,Baseline,Uniform,Baseline
32,502.0,19.0,Baseline,Uniform,Baseline
33,242.0,19.0,Baseline,Uniform,Baseline
34,179.0,19.0,Baseline,Uniform,Baseline
35,34.0,19.0,Baseline,Uniform,Baseline
36,152.0,19.0,Baseline,Uniform,Baseline
37,93.0,19.0,Baseline,Uniform,Baseline
38,114.0,19.0,Baseline,Uniform,Baseline
39,87.0,19.0,Baseline,Uniform,Baseline
40,52.0,19.0,Baseline,Uniform,Baseline
41,321.0,19.0,Baseline,Uniform,Baseline
42,38.0,19.0,Baseline,Uniform,Baseline
43,147.0,19.0,Baseline,Uniform,Baseline
44,272.0,19.0,Baseline,Uniform,Baseline
45,381.0,19.0,Baseline,Uniform,Baseline
46,997.0,19.0,Baseline,Uniform,Baseline
47,182.0,19.0,Baseline,Uniform,Baseline
48,1465.0,19.0,Baseline,Uniform,Baseline
49,1299.0,19.0,Baseline,Uniform,Baseline
0,161.0,20.0,Baseline,Uniform,Baseline
1,68.0,20.0,Baseline,Uniform,Baseline
2,1323.0,20.0,Baseline,Uniform,Baseline
3,25.0,20.0,Baseline,Uniform,Baseline
4,159.0,20.0,Baseline,Uniform,Baseline
5,1110.0,20.0,Baseline,Uniform,Baseline
6,240.0,20.0,Baseline,Uniform,Baseline
7,1999.0,20.0,Baseline,Uniform,Baseline
8,20.0,20.0,Baseline,Uniform,Baseline
9,102.0,20.0,Baseline,Uniform,Baseline
10,129.0,20.0,Baseline,Uniform,Baseline
11,284.0,20.0,Baseline,Uniform,Baseline
12,464.0,20.0,Baseline,Uniform,Baseline
13,232.0,20.0,Baseline,Uniform,Baseline
14,172.0,20.0,Baseline,Uniform,Baseline
15,34.0,20.0,Baseline,Uniform,Baseline
16,143.0,20.0,Baseline,Uniform,Baseline
17,80.0,20.0,Baseline,Uniform,Baseline
18,89.0,20.0,Baseline,Uniform,Baseline
19,95.0,20.0,Baseline,Uniform,Baseline
20,53.0,20.0,Baseline,Uniform,Baseline
21,334.0,20.0,Baseline,Uniform,Baseline
22,41.0,20.0,Baseline,Uniform,Baseline
23,140.0,20.0,Baseline,Uniform,Baseline
24,261.0,20.0,Baseline,Uniform,Baseline
25,351.0,20.0,Baseline,Uniform,Baseline
26,1048.0,20.0,Baseline,Uniform,Baseline
27,187.0,20.0,Baseline,Uniform,Baseline
28,1470.0,20.0,Baseline,Uniform,Baseline
29,1369.0,20.0,Baseline,Uniform,Baseline
30,76.0,20.0,Baseline,Uniform,Baseline
31,66.0,20.0,Baseline,Uniform,Baseline
32,193.0,20.0,Baseline,Uniform,Baseline
33,96.0,20.0,Baseline,Uniform,Baseline
34,56.0,20.0,Baseline,Uniform,Baseline
35,2092.0,20.0,Baseline,Uniform,Baseline
36,100.0,20.0,Baseline,Uniform,Baseline
37,424.0,20.0,Baseline,Uniform,Baseline
38,49.0,20.0,Baseline,Uniform,Baseline
39,119.0,20.0,Baseline,Uniform,Baseline
40,601.0,20.0,Baseline,Uniform,Baseline
41,2034.0,20.0,Baseline,Uniform,Baseline
42,850.0,20.0,Baseline,Uniform,Baseline
43,82.0,20.0,Baseline,Uniform,Baseline
44,252.0,20.0,Baseline,Uniform,Baseline
45,75.0,20.0,Baseline,Uniform,Baseline
46,1784.0,20.0,Baseline,Uniform,Baseline
47,636.0,20.0,Baseline,Uniform,Baseline
48,138.0,20.0,Baseline,Uniform,Baseline
49,74.0,20.0,Baseline,Uniform,Baseline
0,72.0,21.0,Baseline,Uniform,Baseline
1,342.0,21.0,Baseline,Uniform,Baseline
2,40.0,21.0,Baseline,Uniform,Baseline
3,160.0,21.0,Baseline,Uniform,Baseline
4,278.0,21.0,Baseline,Uniform,Baseline
5,363.0,21.0,Baseline,Uniform,Baseline
6,1017.0,21.0,Baseline,Uniform,Baseline
7,181.0,21.0,Baseline,Uniform,Baseline
8,1479.0,21.0,Baseline,Uniform,Baseline
9,1211.0,21.0,Baseline,Uniform,Baseline
10,101.0,21.0,Baseline,Uniform,Baseline
11,46.0,21.0,Baseline,Uniform,Baseline
12,166.0,21.0,Baseline,Uniform,Baseline
13,90.0,21.0,Baseline,Uniform,Baseline
14,51.0,21.0,Baseline,Uniform,Baseline
15,2126.0,21.0,Baseline,Uniform,Baseline
16,124.0,21.0,Baseline,Uniform,Baseline
17,454.0,21.0,Baseline,Uniform,Baseline
18,45.0,21.0,Baseline,Uniform,Baseline
19,113.0,21.0,Baseline,Uniform,Baseline
20,697.0,21.0,Baseline,Uniform,Baseline
21,1982.0,21.0,Baseline,Uniform,Baseline
22,768.0,21.0,Baseline,Uniform,Baseline
23,93.0,21.0,Baseline,Uniform,Baseline
24,212.0,21.0,Baseline,Uniform,Baseline
25,80.0,21.0,Baseline,Uniform,Baseline
26,1852.0,21.0,Baseline,Uniform,Baseline
27,652.0,21.0,Baseline,Uniform,Baseline
28,128.0,21.0,Baseline,Uniform,Baseline
29,58.0,21.0,Baseline,Uniform,Baseline
30,129.0,21.0,Baseline,Uniform,Baseline
31,157.0,21.0,Baseline,Uniform,Baseline
32,2026.0,21.0,Baseline,Uniform,Baseline
33,465.0,21.0,Baseline,Uniform,Baseline
34,955.0,21.0,Baseline,Uniform,Baseline
35,369.0,21.0,Baseline,Uniform,Baseline
36,66.0,21.0,Baseline,Uniform,Baseline
37,93.0,21.0,Baseline,Uniform,Baseline
38,462.0,21.0,Baseline,Uniform,Baseline
39,40.0,21.0,Baseline,Uniform,Baseline
40,142.0,21.0,Baseline,Uniform,Baseline
41,88.0,21.0,Baseline,Uniform,Baseline
42,39.0,21.0,Baseline,Uniform,Baseline
43,79.0,21.0,Baseline,Uniform,Baseline
44,1593.0,21.0,Baseline,Uniform,Baseline
45,905.0,21.0,Baseline,Uniform,Baseline
46,838.0,21.0,Baseline,Uniform,Baseline
47,325.0,21.0,Baseline,Uniform,Baseline
48,212.0,21.0,Baseline,Uniform,Baseline
49,163.0,21.0,Baseline,Uniform,Baseline
0,657.0,22.0,Baseline,Uniform,Baseline
1,2074.0,22.0,Baseline,Uniform,Baseline
2,823.0,22.0,Baseline,Uniform,Baseline
3,83.0,22.0,Baseline,Uniform,Baseline
4,241.0,22.0,Baseline,Uniform,Baseline
5,55.0,22.0,Baseline,Uniform,Baseline
6,1823.0,22.0,Baseline,Uniform,Baseline
7,643.0,22.0,Baseline,Uniform,Baseline
8,137.0,22.0,Baseline,Uniform,Baseline
9,59.0,22.0,Baseline,Uniform,Baseline
10,118.0,22.0,Baseline,Uniform,Baseline
