,variable,value,Type,Mass,Cont
6,Power_Pick_1,0.0,Packed Product,60 Tomato Mash,10%
7,Power_Pick_1,0.03,Packed Product,60 Tomato Mash,10%
8,Power_Pick_1,0.01,Packed Product,60 Tomato Mash,10%
9,Power_Pick_1,0.05,Packed Product,60 Tomato Mash,10%
10,Power_Pick_1,0.01,Packed Product,60 Tomato Mash,10%
11,Power_Pick_1,0.05,Packed Product,60 Tomato Mash,10%
12,Power_Pick_1,0.03,Packed Product,60 Tomato Mash,10%
13,Power_Pick_1,0.02,Packed Product,60 Tomato Mash,10%
14,Power_Pick_1,0.01,Packed Product,60 Tomato Mash,10%
15,Power_Pick_1,0.02,Packed Product,60 Tomato Mash,10%
16,Power_Pick_1,0.0,Packed Product,60 Tomato Mash,10%
17,Power_Pick_1,0.07,Packed Product,60 Tomato Mash,10%
18,Power_Pick_1,0.03,Packed Product,60 Tomato Mash,10%
19,Power_Pick_1,0.03,Packed Product,60 Tomato Mash,10%
20,Power_Pick_2,0.04,Packed Product,60 Tomato Mash,10%
21,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
22,Power_Pick_2,0.0,Packed Product,60 Tomato Mash,10%
23,Power_Pick_2,0.03,Packed Product,60 Tomato Mash,10%
24,Power_Pick_2,0.02,Packed Product,60 Tomato Mash,10%
25,Power_Pick_2,0.02,Packed Product,60 Tomato Mash,10%
26,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
27,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
28,Power_Pick_2,0.02,Packed Product,60 Tomato Mash,10%
29,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
30,Power_Pick_2,0.03,Packed Product,60 Tomato Mash,10%
31,Power_Pick_2,0.03,Packed Product,60 Tomato Mash,10%
32,Power_Pick_2,0.03,Packed Product,60 Tomato Mash,10%
33,Power_Pick_2,0.02,Packed Product,60 Tomato Mash,10%
34,Power_Pick_2,0.0,Packed Product,60 Tomato Mash,10%
35,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
36,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
37,Power_Pick_2,0.02,Packed Product,60 Tomato Mash,10%
38,Power_Pick_2,0.03,Packed Product,60 Tomato Mash,10%
39,Power_Pick_2,0.01,Packed Product,60 Tomato Mash,10%
40,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
41,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
42,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
43,Power_Pick_3,0.05,Packed Product,60 Tomato Mash,10%
44,Power_Pick_3,0.03,Packed Product,60 Tomato Mash,10%
45,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
46,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
47,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
48,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
49,Power_Pick_3,0.02,Packed Product,60 Tomato Mash,10%
50,Power_Pick_3,0.04,Packed Product,60 Tomato Mash,10%
51,Power_Pick_3,0.0,Packed Product,60 Tomato Mash,10%
52,Power_Pick_3,0.01,Packed Product,60 Tomato Mash,10%
53,Power_Pick_3,0.0,Packed Product,60 Tomato Mash,10%
54,Power_Pick_3,0.03,Packed Product,60 Tomato Mash,10%
55,Power_Pick_3,0.04,Packed Product,60 Tomato Mash,10%
56,Power_Pick_3,0.0,Packed Product,60 Tomato Mash,10%
57,Power_Pick_3,0.0,Packed Product,60 Tomato Mash,10%
58,Power_Pick_3,0.01,Packed Product,60 Tomato Mash,10%
59,Power_Pick_3,0.03,Packed Product,60 Tomato Mash,10%
0,Power_Pick_1,0.02,Preharvest,2 Tomatoes,1%
1,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
2,Power_Pick_1,0.03,Preharvest,2 Tomatoes,1%
3,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
4,Power_Pick_1,0.03,Preharvest,2 Tomatoes,1%
5,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
6,Power_Pick_1,0.02,Preharvest,2 Tomatoes,1%
7,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
8,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
9,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
10,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
11,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
12,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
13,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
14,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
15,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
16,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
17,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
18,Power_Pick_1,0.01,Preharvest,2 Tomatoes,1%
19,Power_Pick_1,0.0,Preharvest,2 Tomatoes,1%
20,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
21,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
22,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
23,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
24,Power_Pick_2,0.0,Preharvest,2 Tomatoes,1%
25,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
26,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
27,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
28,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
29,Power_Pick_2,0.0,Preharvest,2 Tomatoes,1%
30,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
31,Power_Pick_2,0.02,Preharvest,2 Tomatoes,1%
32,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
33,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
34,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
35,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
36,Power_Pick_2,0.01,Preharvest,2 Tomatoes,1%
37,Power_Pick_2,0.02,Preharvest,2 Tomatoes,1%
38,Power_Pick_2,0.0,Preharvest,2 Tomatoes,1%
39,Power_Pick_2,0.0,Preharvest,2 Tomatoes,1%
40,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
41,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
42,Power_Pick_3,0.03,Preharvest,2 Tomatoes,1%
43,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
44,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
45,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
46,Power_Pick_3,0.05,Preharvest,2 Tomatoes,1%
47,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
48,Power_Pick_3,0.02,Preharvest,2 Tomatoes,1%
49,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
50,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
51,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
52,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
53,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
54,Power_Pick_3,0.03,Preharvest,2 Tomatoes,1%
55,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
56,Power_Pick_3,0.03,Preharvest,2 Tomatoes,1%
57,Power_Pick_3,0.0,Preharvest,2 Tomatoes,1%
58,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
59,Power_Pick_3,0.01,Preharvest,2 Tomatoes,1%
0,Power_Pick_1,0.03,Preharvest,6 Tomatoes,1%
1,Power_Pick_1,0.01,Preharvest,6 Tomatoes,1%
2,Power_Pick_1,0.04,Preharvest,6 Tomatoes,1%
3,Power_Pick_1,0.02,Preharvest,6 Tomatoes,1%
4,Power_Pick_1,0.07,Preharvest,6 Tomatoes,1%
5,Power_Pick_1,0.04,Preharvest,6 Tomatoes,1%
6,Power_Pick_1,0.02,Preharvest,6 Tomatoes,1%
7,Power_Pick_1,0.0,Preharvest,6 Tomatoes,1%
8,Power_Pick_1,0.02,Preharvest,6 Tomatoes,1%
9,Power_Pick_1,0.01,Preharvest,6 Tomatoes,1%
10,Power_Pick_1,0.0,Preharvest,6 Tomatoes,1%
11,Power_Pick_1,0.01,Preharvest,6 Tomatoes,1%
12,Power_Pick_1,0.0,Preharvest,6 Tomatoes,1%
13,Power_Pick_1,0.01,Preharvest,6 Tomatoes,1%
14,Power_Pick_1,0.02,Preharvest,6 Tomatoes,1%
15,Power_Pick_1,0.03,Preharvest,6 Tomatoes,1%
16,Power_Pick_1,0.01,Preharvest,6 Tomatoes,1%
17,Power_Pick_1,0.0,Preharvest,6 Tomatoes,1%
18,Power_Pick_1,0.03,Preharvest,6 Tomatoes,1%
19,Power_Pick_1,0.0,Preharvest,6 Tomatoes,1%
20,Power_Pick_2,0.02,Preharvest,6 Tomatoes,1%
21,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
22,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
23,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
24,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
25,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
26,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
27,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
28,Power_Pick_2,0.02,Preharvest,6 Tomatoes,1%
29,Power_Pick_2,0.02,Preharvest,6 Tomatoes,1%
30,Power_Pick_2,0.04,Preharvest,6 Tomatoes,1%
31,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
32,Power_Pick_2,0.0,Preharvest,6 Tomatoes,1%
33,Power_Pick_2,0.02,Preharvest,6 Tomatoes,1%
34,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
35,Power_Pick_2,0.06,Preharvest,6 Tomatoes,1%
36,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
37,Power_Pick_2,0.02,Preharvest,6 Tomatoes,1%
38,Power_Pick_2,0.01,Preharvest,6 Tomatoes,1%
39,Power_Pick_2,0.03,Preharvest,6 Tomatoes,1%
40,Power_Pick_3,0.04,Preharvest,6 Tomatoes,1%
41,Power_Pick_3,0.0,Preharvest,6 Tomatoes,1%
42,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
43,Power_Pick_3,0.04,Preharvest,6 Tomatoes,1%
44,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
45,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
46,Power_Pick_3,0.01,Preharvest,6 Tomatoes,1%
47,Power_Pick_3,0.08,Preharvest,6 Tomatoes,1%
48,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
49,Power_Pick_3,0.03,Preharvest,6 Tomatoes,1%
50,Power_Pick_3,0.03,Preharvest,6 Tomatoes,1%
51,Power_Pick_3,0.01,Preharvest,6 Tomatoes,1%
52,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
53,Power_Pick_3,0.01,Preharvest,6 Tomatoes,1%
54,Power_Pick_3,0.05,Preharvest,6 Tomatoes,1%
55,Power_Pick_3,0.01,Preharvest,6 Tomatoes,1%
56,Power_Pick_3,0.03,Preharvest,6 Tomatoes,1%
57,Power_Pick_3,0.03,Preharvest,6 Tomatoes,1%
58,Power_Pick_3,0.02,Preharvest,6 Tomatoes,1%
59,Power_Pick_3,0.04,Preharvest,6 Tomatoes,1%
0,Power_Pick_1,0.05,Preharvest,20 Tomatoes,1%
1,Power_Pick_1,0.03,Preharvest,20 Tomatoes,1%
2,Power_Pick_1,0.08,Preharvest,20 Tomatoes,1%
3,Power_Pick_1,0.07,Preharvest,20 Tomatoes,1%
4,Power_Pick_1,0.1,Preharvest,20 Tomatoes,1%
5,Power_Pick_1,0.07,Preharvest,20 Tomatoes,1%
6,Power_Pick_1,0.04,Preharvest,20 Tomatoes,1%
7,Power_Pick_1,0.02,Preharvest,20 Tomatoes,1%
8,Power_Pick_1,0.04,Preharvest,20 Tomatoes,1%
9,Power_Pick_1,0.04,Preharvest,20 Tomatoes,1%
10,Power_Pick_1,0.02,Preharvest,20 Tomatoes,1%
11,Power_Pick_1,0.07,Preharvest,20 Tomatoes,1%
12,Power_Pick_1,0.0,Preharvest,20 Tomatoes,1%
13,Power_Pick_1,0.03,Preharvest,20 Tomatoes,1%
14,Power_Pick_1,0.07,Preharvest,20 Tomatoes,1%
15,Power_Pick_1,0.06,Preharvest,20 Tomatoes,1%
16,Power_Pick_1,0.02,Preharvest,20 Tomatoes,1%
17,Power_Pick_1,0.07,Preharvest,20 Tomatoes,1%
18,Power_Pick_1,0.05,Preharvest,20 Tomatoes,1%
19,Power_Pick_1,0.01,Preharvest,20 Tomatoes,1%
20,Power_Pick_2,0.07,Preharvest,20 Tomatoes,1%
21,Power_Pick_2,0.02,Preharvest,20 Tomatoes,1%
22,Power_Pick_2,0.06,Preharvest,20 Tomatoes,1%
23,Power_Pick_2,0.06,Preharvest,20 Tomatoes,1%
24,Power_Pick_2,0.04,Preharvest,20 Tomatoes,1%
25,Power_Pick_2,0.09,Preharvest,20 Tomatoes,1%
26,Power_Pick_2,0.06,Preharvest,20 Tomatoes,1%
27,Power_Pick_2,0.09,Preharvest,20 Tomatoes,1%
28,Power_Pick_2,0.1,Preharvest,20 Tomatoes,1%
29,Power_Pick_2,0.05,Preharvest,20 Tomatoes,1%
30,Power_Pick_2,0.09,Preharvest,20 Tomatoes,1%
31,Power_Pick_2,0.07,Preharvest,20 Tomatoes,1%
32,Power_Pick_2,0.06,Preharvest,20 Tomatoes,1%
33,Power_Pick_2,0.05,Preharvest,20 Tomatoes,1%
34,Power_Pick_2,0.1,Preharvest,20 Tomatoes,1%
35,Power_Pick_2,0.07,Preharvest,20 Tomatoes,1%
36,Power_Pick_2,0.09,Preharvest,20 Tomatoes,1%
37,Power_Pick_2,0.07,Preharvest,20 Tomatoes,1%
38,Power_Pick_2,0.03,Preharvest,20 Tomatoes,1%
39,Power_Pick_2,0.09,Preharvest,20 Tomatoes,1%
40,Power_Pick_3,0.08,Preharvest,20 Tomatoes,1%
41,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
42,Power_Pick_3,0.07,Preharvest,20 Tomatoes,1%
43,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
44,Power_Pick_3,0.05,Preharvest,20 Tomatoes,1%
45,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
46,Power_Pick_3,0.1,Preharvest,20 Tomatoes,1%
47,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
48,Power_Pick_3,0.05,Preharvest,20 Tomatoes,1%
49,Power_Pick_3,0.12,Preharvest,20 Tomatoes,1%
50,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
51,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
52,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
53,Power_Pick_3,0.12,Preharvest,20 Tomatoes,1%
54,Power_Pick_3,0.06,Preharvest,20 Tomatoes,1%
55,Power_Pick_3,0.03,Preharvest,20 Tomatoes,1%
56,Power_Pick_3,0.08,Preharvest,20 Tomatoes,1%
57,Power_Pick_3,0.04,Preharvest,20 Tomatoes,1%
58,Power_Pick_3,0.08,Preharvest,20 Tomatoes,1%
59,Power_Pick_3,0.04,Preharvest,20 Tomatoes,1%
0,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
1,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
2,Power_Pick_1,0.16,Preharvest,60 Tomatoes,1%
3,Power_Pick_1,0.17,Preharvest,60 Tomatoes,1%
4,Power_Pick_1,0.12,Preharvest,60 Tomatoes,1%
5,Power_Pick_1,0.12,Preharvest,60 Tomatoes,1%
6,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
7,Power_Pick_1,0.07,Preharvest,60 Tomatoes,1%
8,Power_Pick_1,0.06,Preharvest,60 Tomatoes,1%
9,Power_Pick_1,0.13,Preharvest,60 Tomatoes,1%
10,Power_Pick_1,0.08,Preharvest,60 Tomatoes,1%
11,Power_Pick_1,0.14,Preharvest,60 Tomatoes,1%
12,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
13,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
14,Power_Pick_1,0.12,Preharvest,60 Tomatoes,1%
15,Power_Pick_1,0.12,Preharvest,60 Tomatoes,1%
16,Power_Pick_1,0.1,Preharvest,60 Tomatoes,1%
17,Power_Pick_1,0.13,Preharvest,60 Tomatoes,1%
18,Power_Pick_1,0.15,Preharvest,60 Tomatoes,1%
19,Power_Pick_1,0.08,Preharvest,60 Tomatoes,1%
20,Power_Pick_2,0.13,Preharvest,60 Tomatoes,1%
21,Power_Pick_2,0.16,Preharvest,60 Tomatoes,1%
22,Power_Pick_2,0.21,Preharvest,60 Tomatoes,1%
23,Power_Pick_2,0.12,Preharvest,60 Tomatoes,1%
24,Power_Pick_2,0.12,Preharvest,60 Tomatoes,1%
25,Power_Pick_2,0.16,Preharvest,60 Tomatoes,1%
26,Power_Pick_2,0.15,Preharvest,60 Tomatoes,1%
27,Power_Pick_2,0.15,Preharvest,60 Tomatoes,1%
28,Power_Pick_2,0.12,Preharvest,60 Tomatoes,1%
29,Power_Pick_2,0.14,Preharvest,60 Tomatoes,1%
30,Power_Pick_2,0.25,Preharvest,60 Tomatoes,1%
31,Power_Pick_2,0.23,Preharvest,60 Tomatoes,1%
32,Power_Pick_2,0.18,Preharvest,60 Tomatoes,1%
33,Power_Pick_2,0.12,Preharvest,60 Tomatoes,1%
34,Power_Pick_2,0.15,Preharvest,60 Tomatoes,1%
35,Power_Pick_2,0.17,Preharvest,60 Tomatoes,1%
36,Power_Pick_2,0.13,Preharvest,60 Tomatoes,1%
37,Power_Pick_2,0.21,Preharvest,60 Tomatoes,1%
38,Power_Pick_2,0.13,Preharvest,60 Tomatoes,1%
39,Power_Pick_2,0.17,Preharvest,60 Tomatoes,1%
40,Power_Pick_3,0.18,Preharvest,60 Tomatoes,1%
41,Power_Pick_3,0.11,Preharvest,60 Tomatoes,1%
42,Power_Pick_3,0.19,Preharvest,60 Tomatoes,1%
43,Power_Pick_3,0.17,Preharvest,60 Tomatoes,1%
44,Power_Pick_3,0.08,Preharvest,60 Tomatoes,1%
45,Power_Pick_3,0.11,Preharvest,60 Tomatoes,1%
46,Power_Pick_3,0.13,Preharvest,60 Tomatoes,1%
47,Power_Pick_3,0.18,Preharvest,60 Tomatoes,1%
48,Power_Pick_3,0.18,Preharvest,60 Tomatoes,1%
49,Power_Pick_3,0.25,Preharvest,60 Tomatoes,1%
50,Power_Pick_3,0.04,Preharvest,60 Tomatoes,1%
51,Power_Pick_3,0.16,Preharvest,60 Tomatoes,1%
52,Power_Pick_3,0.09,Preharvest,60 Tomatoes,1%
53,Power_Pick_3,0.15,Preharvest,60 Tomatoes,1%
54,Power_Pick_3,0.14,Preharvest,60 Tomatoes,1%
55,Power_Pick_3,0.12,Preharvest,60 Tomatoes,1%
56,Power_Pick_3,0.15,Preharvest,60 Tomatoes,1%
57,Power_Pick_3,0.16,Preharvest,60 Tomatoes,1%
58,Power_Pick_3,0.17,Preharvest,60 Tomatoes,1%
59,Power_Pick_3,0.15,Preharvest,60 Tomatoes,1%
0,Power_Pick_1,0.08,Preharvest,20 Tomato Mash,1%
1,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,1%
2,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,1%
3,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,1%
4,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,1%
5,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,1%
6,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,1%
7,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,1%
8,Power_Pick_1,0.01,Preharvest,20 Tomato Mash,1%
9,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,1%
10,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,1%
11,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,1%
12,Power_Pick_1,0.01,Preharvest,20 Tomato Mash,1%
13,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,1%
14,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,1%
15,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,1%
16,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,1%
17,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,1%
18,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,1%
19,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,1%
20,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,1%
21,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,1%
22,Power_Pick_2,0.04,Preharvest,20 Tomato Mash,1%
23,Power_Pick_2,0.04,Preharvest,20 Tomato Mash,1%
24,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,1%
25,Power_Pick_2,0.06,Preharvest,20 Tomato Mash,1%
26,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,1%
27,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,1%
28,Power_Pick_2,0.04,Preharvest,20 Tomato Mash,1%
29,Power_Pick_2,0.06,Preharvest,20 Tomato Mash,1%
30,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,1%
31,Power_Pick_2,0.07,Preharvest,20 Tomato Mash,1%
32,Power_Pick_2,0.07,Preharvest,20 Tomato Mash,1%
33,Power_Pick_2,0.02,Preharvest,20 Tomato Mash,1%
34,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,1%
35,Power_Pick_2,0.1,Preharvest,20 Tomato Mash,1%
36,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,1%
37,Power_Pick_2,0.04,Preharvest,20 Tomato Mash,1%
38,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,1%
39,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,1%
40,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,1%
41,Power_Pick_3,0.02,Preharvest,20 Tomato Mash,1%
42,Power_Pick_3,0.05,Preharvest,20 Tomato Mash,1%
43,Power_Pick_3,0.02,Preharvest,20 Tomato Mash,1%
44,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,1%
45,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,1%
46,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,1%
47,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,1%
48,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,1%
49,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,1%
50,Power_Pick_3,0.01,Preharvest,20 Tomato Mash,1%
51,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,1%
52,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,1%
53,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,1%
54,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,1%
55,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,1%
56,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,1%
57,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,1%
58,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,1%
59,Power_Pick_3,0.01,Preharvest,20 Tomato Mash,1%
0,Power_Pick_1,0.11,Preharvest,60 Tomato Mash,1%
1,Power_Pick_1,0.06,Preharvest,60 Tomato Mash,1%
2,Power_Pick_1,0.13,Preharvest,60 Tomato Mash,1%
3,Power_Pick_1,0.04,Preharvest,60 Tomato Mash,1%
4,Power_Pick_1,0.16,Preharvest,60 Tomato Mash,1%
5,Power_Pick_1,0.15,Preharvest,60 Tomato Mash,1%
6,Power_Pick_1,0.1,Preharvest,60 Tomato Mash,1%
7,Power_Pick_1,0.1,Preharvest,60 Tomato Mash,1%
8,Power_Pick_1,0.06,Preharvest,60 Tomato Mash,1%
9,Power_Pick_1,0.13,Preharvest,60 Tomato Mash,1%
10,Power_Pick_1,0.13,Preharvest,60 Tomato Mash,1%
11,Power_Pick_1,0.07,Preharvest,60 Tomato Mash,1%
12,Power_Pick_1,0.1,Preharvest,60 Tomato Mash,1%
13,Power_Pick_1,0.12,Preharvest,60 Tomato Mash,1%
14,Power_Pick_1,0.07,Preharvest,60 Tomato Mash,1%
15,Power_Pick_1,0.08,Preharvest,60 Tomato Mash,1%
16,Power_Pick_1,0.06,Preharvest,60 Tomato Mash,1%
17,Power_Pick_1,0.08,Preharvest,60 Tomato Mash,1%
18,Power_Pick_1,0.06,Preharvest,60 Tomato Mash,1%
19,Power_Pick_1,0.08,Preharvest,60 Tomato Mash,1%
20,Power_Pick_2,0.1,Preharvest,60 Tomato Mash,1%
21,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
22,Power_Pick_2,0.1,Preharvest,60 Tomato Mash,1%
23,Power_Pick_2,0.07,Preharvest,60 Tomato Mash,1%
24,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
25,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
26,Power_Pick_2,0.07,Preharvest,60 Tomato Mash,1%
27,Power_Pick_2,0.09,Preharvest,60 Tomato Mash,1%
28,Power_Pick_2,0.16,Preharvest,60 Tomato Mash,1%
29,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
30,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,1%
31,Power_Pick_2,0.1,Preharvest,60 Tomato Mash,1%
32,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,1%
33,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,1%
34,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
35,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,1%
36,Power_Pick_2,0.09,Preharvest,60 Tomato Mash,1%
37,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
38,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,1%
39,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,1%
40,Power_Pick_3,0.1,Preharvest,60 Tomato Mash,1%
41,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,1%
42,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,1%
43,Power_Pick_3,0.08,Preharvest,60 Tomato Mash,1%
44,Power_Pick_3,0.12,Preharvest,60 Tomato Mash,1%
45,Power_Pick_3,0.06,Preharvest,60 Tomato Mash,1%
46,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,1%
47,Power_Pick_3,0.11,Preharvest,60 Tomato Mash,1%
48,Power_Pick_3,0.08,Preharvest,60 Tomato Mash,1%
49,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,1%
50,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,1%
51,Power_Pick_3,0.1,Preharvest,60 Tomato Mash,1%
52,Power_Pick_3,0.03,Preharvest,60 Tomato Mash,1%
53,Power_Pick_3,0.17,Preharvest,60 Tomato Mash,1%
54,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,1%
55,Power_Pick_3,0.08,Preharvest,60 Tomato Mash,1%
56,Power_Pick_3,0.08,Preharvest,60 Tomato Mash,1%
57,Power_Pick_3,0.08,Preharvest,60 Tomato Mash,1%
58,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,1%
59,Power_Pick_3,0.1,Preharvest,60 Tomato Mash,1%
0,Power_Pick_1,0.02,Harvest,2 Tomatoes,1%
1,Power_Pick_1,0.0,Harvest,2 Tomatoes,1%
2,Power_Pick_1,0.03,Harvest,2 Tomatoes,1%
3,Power_Pick_1,0.02,Harvest,2 Tomatoes,1%
